uuid	filename	cancer	TCGA_barcode	tumor_or_normal
6f11f3c2-f1cc-44aa-be7e-93e038830bf0	jhu-usc.edu_PCPG.HumanMethylation450.1.lvl-3.TCGA-S7-A7WX-01A-11D-A35J-05.gdc_hg38.txt	PCPG	TCGA-S7-A7WX-01A-11D-A35J-05	Tumor
8bd04c52-42f9-4820-b03e-2aae9c0c4e0b	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24M-01A-11D-A16A-05.gdc_hg38.txt	BRCA	TCGA-AR-A24M-01A-11D-A16A-05	Tumor
9780e4f1-6472-4bf0-ab85-3ce2063b3f99	jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-38-A44F-01A-11D-A24I-05.gdc_hg38.txt	LUAD	TCGA-38-A44F-01A-11D-A24I-05	Tumor
a4bcb73d-b978-43a9-9c3f-3cadcab1a005	jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-OL-A5RY-01A-21D-A28C-05.gdc_hg38.txt	BRCA	TCGA-OL-A5RY-01A-21D-A28C-05	Tumor
79e27254-b1e8-4efb-b199-d19b89109e13	jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-2Z-A9J8-01A-11D-A42K-05.gdc_hg38.txt	KIRP	TCGA-2Z-A9J8-01A-11D-A42K-05	Tumor
28df9dbd-7180-490d-9dc7-216bb13665ff	jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-3.TCGA-OL-A6VO-01A-12D-A33F-05.gdc_hg38.txt	BRCA	TCGA-OL-A6VO-01A-12D-A33F-05	Tumor
af24d12d-aa1f-4aaf-9915-5389b3ec2325	jhu-usc.edu_UCS.HumanMethylation450.1.lvl-3.TCGA-N9-A4PZ-01A-22D-A28S-05.gdc_hg38.txt	UCS	TCGA-N9-A4PZ-01A-22D-A28S-05	Tumor
62e98ebd-2746-49c1-9d31-04fc53f6de83	jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-AR-A0TV-01A-21D-A10P-05.gdc_hg38.txt	BRCA	TCGA-AR-A0TV-01A-21D-A10P-05	Tumor
b7175482-1053-4e30-a0ec-c44579e26f3a	jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-44-A4SS-01A-11D-A24U-05.gdc_hg38.txt	LUAD	TCGA-44-A4SS-01A-11D-A24U-05	Tumor
2ccc5ae5-4ca1-41ba-a743-e7d4a127c02f	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0B3-11B-21D-A10Q-05.gdc_hg38.txt	BRCA	TCGA-BH-A0B3-11B-21D-A10Q-05	Normal
88a85d5f-02b3-4045-8446-f94c11bd9584	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-A7-A26E-01A-11D-A16A-05.gdc_hg38.txt	BRCA	TCGA-A7-A26E-01A-11D-A16A-05	Tumor
fa20423a-5df4-478e-9af2-fc82385bb3d5	jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-44-8120-01A-11D-2239-05.gdc_hg38.txt	LUAD	TCGA-44-8120-01A-11D-2239-05	Tumor
d484ff20-0c4f-43a0-97d2-79052593295f	jhu-usc.edu_KIRP.HumanMethylation450.6.lvl-3.TCGA-B1-A47M-11A-11D-A254-05.gdc_hg38.txt	KIRP	TCGA-B1-A47M-11A-11D-A254-05	Normal
a8688cea-4ea0-48cf-b2d5-cb9b992bf50a	jhu-usc.edu_LUAD.HumanMethylation450.19.lvl-3.TCGA-49-AARQ-01A-11D-A411-05.gdc_hg38.txt	LUAD	TCGA-49-AARQ-01A-11D-A411-05	Tumor
b3c29258-0ab3-41b1-ab4f-4091c138ea32	jhu-usc.edu_CESC.HumanMethylation450.15.lvl-3.TCGA-JW-A852-01A-11D-A357-05.gdc_hg38.txt	CESC	TCGA-JW-A852-01A-11D-A357-05	Tumor
b3c17258-b004-4a50-b97f-48e0ecdad7d6	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-E2-A15K-01A-11D-A12R-05.gdc_hg38.txt	BRCA	TCGA-E2-A15K-01A-11D-A12R-05	Tumor
50f01394-5d45-4a77-b41c-8dd19d08e946	jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-5P-A9K9-01A-11D-A42K-05.gdc_hg38.txt	KIRP	TCGA-5P-A9K9-01A-11D-A42K-05	Tumor
a324d553-968e-4a58-8819-f28a6a380b25	jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-5L-AAT1-01A-12D-A41Q-05.gdc_hg38.txt	BRCA	TCGA-5L-AAT1-01A-12D-A41Q-05	Tumor
b546a95c-390f-4b26-b642-5e30f8636969	jhu-usc.edu_UCS.HumanMethylation450.1.lvl-3.TCGA-N9-A4Q3-01A-11D-A28S-05.gdc_hg38.txt	UCS	TCGA-N9-A4Q3-01A-11D-A28S-05	Tumor
c33c0d67-cc3e-4bbe-b62d-8fdb6f8810fa	jhu-usc.edu_PCPG.HumanMethylation450.1.lvl-3.TCGA-WB-A821-01A-11D-A35J-05.gdc_hg38.txt	PCPG	TCGA-WB-A821-01A-11D-A35J-05	Tumor
ade86d42-25f3-4c44-8333-88563fa3dd89	jhu-usc.edu_BRCA.HumanMethylation450.12.lvl-3.TCGA-E9-A1RA-01A-11D-A14H-05.gdc_hg38.txt	BRCA	TCGA-E9-A1RA-01A-11D-A14H-05	Tumor
2481e53b-8cc7-4b21-b542-c6536d90a2eb	jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2FM-01A-11D-A19Z-05.gdc_hg38.txt	BRCA	TCGA-AC-A2FM-01A-11D-A19Z-05	Tumor
00a2364d-7385-4fa8-8562-b4f19548505a	jhu-usc.edu_BRCA.HumanMethylation450.9.lvl-3.TCGA-BH-A1EV-11A-24D-A138-05.gdc_hg38.txt	BRCA	TCGA-BH-A1EV-11A-24D-A138-05	Normal
f1378e6c-36c2-4255-a8bb-b1461af0a9c8	jhu-usc.edu_CESC.HumanMethylation450.11.lvl-3.TCGA-FU-A57G-01A-11D-A26S-05.gdc_hg38.txt	CESC	TCGA-FU-A57G-01A-11D-A26S-05	Tumor
283daae7-7834-419a-b47c-9c86b765a24d	jhu-usc.edu_KIRP.HumanMethylation450.5.lvl-3.TCGA-A4-8311-01A-11D-2399-05.gdc_hg38.txt	KIRP	TCGA-A4-8311-01A-11D-2399-05	Tumor
f9566010-0f22-4a31-9235-fac428276158	jhu-usc.edu_LUAD.HumanMethylation450.6.lvl-3.TCGA-78-7152-01A-11D-2037-05.gdc_hg38.txt	LUAD	TCGA-78-7152-01A-11D-2037-05	Tumor
88781693-1e1e-42dd-aba7-aeea6ce0735f	jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-A2-A0YJ-01A-11D-A10A-05.gdc_hg38.txt	BRCA	TCGA-A2-A0YJ-01A-11D-A10A-05	Tumor
9ebaa95b-afbe-49c2-afd2-ac67988c230b	jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-55-8089-01A-11D-2239-05.gdc_hg38.txt	LUAD	TCGA-55-8089-01A-11D-2239-05	Tumor
02d68b0f-c6f0-44f0-a957-af2f07b4feb7	jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-E7-A4IJ-01A-31D-A26N-05.gdc_hg38.txt	BLCA	TCGA-E7-A4IJ-01A-31D-A26N-05	Tumor
5d74e67a-2513-49b7-8d70-7ac37bfcde06	jhu-usc.edu_CESC.HumanMethylation450.6.lvl-3.TCGA-C5-A2LZ-01A-11D-A212-05.gdc_hg38.txt	CESC	TCGA-C5-A2LZ-01A-11D-A212-05	Tumor
a15dc7b6-dc16-4aed-87f2-0c4093482937	jhu-usc.edu_CESC.HumanMethylation450.14.lvl-3.TCGA-C5-A7UE-01A-11D-A340-05.gdc_hg38.txt	CESC	TCGA-C5-A7UE-01A-11D-A340-05	Tumor
bfab4dc0-351b-40e0-bd2d-7b0c2ff0a4c4	jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-AC-A3TN-01A-11D-A22B-05.gdc_hg38.txt	BRCA	TCGA-AC-A3TN-01A-11D-A22B-05	Tumor
494ae191-f85f-4856-88fe-7feef3be9878	jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1IG-01A-11D-A145-05.gdc_hg38.txt	BRCA	TCGA-E2-A1IG-01A-11D-A145-05	Tumor
68668611-d34d-4236-8ad7-c399e2774a12	jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5883-11A-01D-1590-05.gdc_hg38.txt	KIRP	TCGA-BQ-5883-11A-01D-1590-05	Normal
0ed171b6-9949-443b-beb3-eaf68020109e	jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-2Z-A9JR-01A-12D-A42K-05.gdc_hg38.txt	KIRP	TCGA-2Z-A9JR-01A-12D-A42K-05	Tumor
d5ac2378-985e-4ddf-a43d-881c58a930da	jhu-usc.edu_PCPG.HumanMethylation450.1.lvl-3.TCGA-S7-A7WM-01A-12D-A35J-05.gdc_hg38.txt	PCPG	TCGA-S7-A7WM-01A-12D-A35J-05	Tumor
e7db754e-5568-47d3-b462-13b61cc5e661	jhu-usc.edu_UCS.HumanMethylation450.1.lvl-3.TCGA-NF-A5CP-01A-12D-A28S-05.gdc_hg38.txt	UCS	TCGA-NF-A5CP-01A-12D-A28S-05	Tumor
20b2e78a-ed4c-4088-baa3-6e7a61b44f73	jhu-usc.edu_BRCA.HumanMethylation450.24.lvl-3.TCGA-AC-A3YJ-01A-11D-A230-05.gdc_hg38.txt	BRCA	TCGA-AC-A3YJ-01A-11D-A230-05	Tumor
54be7f24-4dea-40cd-b791-0f766786cfe2	jhu-usc.edu_PAAD.HumanMethylation450.1.lvl-3.TCGA-FZ-5924-11A-01D-1744-05.gdc_hg38.txt	PAAD	TCGA-FZ-5924-11A-01D-1744-05	Normal
37421c6e-1e00-4158-b46b-2f47d5d58c83	jhu-usc.edu_PAAD.HumanMethylation450.4.lvl-3.TCGA-H6-8124-01A-11D-2399-05.gdc_hg38.txt	PAAD	TCGA-H6-8124-01A-11D-2399-05	Tumor
170b2877-3ebe-4b14-a7db-dd081c883ae6	jhu-usc.edu_LUAD.HumanMethylation450.8.lvl-3.TCGA-86-7701-01A-11D-2168-05.gdc_hg38.txt	LUAD	TCGA-86-7701-01A-11D-2168-05	Tumor
29955ad1-7fe1-4c98-9e57-3f0909ada736	jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-2Z-A9JP-01A-11D-A42K-05.gdc_hg38.txt	KIRP	TCGA-2Z-A9JP-01A-11D-A42K-05	Tumor
824e4e69-8de7-42de-873d-3f82c8c33e2f	jhu-usc.edu_PCPG.HumanMethylation450.1.lvl-3.TCGA-WB-A81E-01A-11D-A35J-05.gdc_hg38.txt	PCPG	TCGA-WB-A81E-01A-11D-A35J-05	Tumor
3b88d966-e962-4a51-9116-e7619341e94e	jhu-usc.edu_PAAD.HumanMethylation450.6.lvl-3.TCGA-H8-A6C1-01A-11D-A32S-05.gdc_hg38.txt	PAAD	TCGA-H8-A6C1-01A-11D-A32S-05	Tumor
b58f91d7-a936-477a-8ee4-33a4c911ded3	jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-3.TCGA-OL-A66I-01A-21D-A29O-05.gdc_hg38.txt	BRCA	TCGA-OL-A66I-01A-21D-A29O-05	Tumor
f9b1ef52-792b-4396-9aaf-34f258cfe5a8	jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-MH-A855-01A-11D-A356-05.gdc_hg38.txt	KIRP	TCGA-MH-A855-01A-11D-A356-05	Tumor
fc265107-aafc-47fb-b51d-a9915a678b89	jhu-usc.edu_BLCA.HumanMethylation450.23.lvl-3.TCGA-CF-A8HX-01A-11D-A365-05.gdc_hg38.txt	BLCA	TCGA-CF-A8HX-01A-11D-A365-05	Tumor
0fd43989-a608-4aa1-9399-5e694a319881	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-AR-A1AP-01A-11D-A12R-05.gdc_hg38.txt	BRCA	TCGA-AR-A1AP-01A-11D-A12R-05	Tumor
674a8f24-cb3a-448e-940c-fc0cbb3ef71f	jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-99-8025-01A-11D-2239-05.gdc_hg38.txt	LUAD	TCGA-99-8025-01A-11D-2239-05	Tumor
99e57c27-1c02-47b2-954d-0da1c4f0f06a	jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-B6-A1KF-01A-11D-A13K-05.gdc_hg38.txt	BRCA	TCGA-B6-A1KF-01A-11D-A13K-05	Tumor
55718618-68c4-4a24-95f7-97f297fda6b0	jhu-usc.edu_BRCA.HumanMethylation450.34.lvl-3.TCGA-XX-A89A-01A-11D-A36K-05.gdc_hg38.txt	BRCA	TCGA-XX-A89A-01A-11D-A36K-05	Tumor
596aedf6-8e71-466c-a561-fa284a570016	jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-44-6777-01A-11D-1856-05.gdc_hg38.txt	LUAD	TCGA-44-6777-01A-11D-1856-05	Tumor
cf119c4a-09a7-43ba-8264-7ff34bda6287	jhu-usc.edu_BLCA.HumanMethylation450.1.lvl-3.TCGA-BL-A13J-01A-11D-A10W-05.gdc_hg38.txt	BLCA	TCGA-BL-A13J-01A-11D-A10W-05	Tumor
c48c9f3c-95eb-4bfe-9f22-664eb464355d	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-FB-AAQ1-01A-12D-A40Y-05.gdc_hg38.txt	PAAD	TCGA-FB-AAQ1-01A-12D-A40Y-05	Tumor
8de15d8d-b899-4834-94ec-5dde1305ac5f	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-A7-A26J-01A-11D-A27B-05.gdc_hg38.txt	BRCA	TCGA-A7-A26J-01A-11D-A27B-05	Tumor
e66983a5-a2f8-4143-9803-5a6bcae2ddb9	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0H3-01A-11D-A12R-05.gdc_hg38.txt	BRCA	TCGA-BH-A0H3-01A-11D-A12R-05	Tumor
2209732b-d8a9-4051-ad5b-5325800eebb1	jhu-usc.edu_BRCA.HumanMethylation450.27.lvl-3.TCGA-LQ-A4E4-01A-11D-A268-05.gdc_hg38.txt	BRCA	TCGA-LQ-A4E4-01A-11D-A268-05	Tumor
f16348b4-5d44-49ac-bdd6-a93ee8f8911d	jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-2Z-A9JM-01A-12D-A42K-05.gdc_hg38.txt	KIRP	TCGA-2Z-A9JM-01A-12D-A42K-05	Tumor
b56a0644-a0a4-4363-8aff-71f55d7c7892	jhu-usc.edu_CESC.HumanMethylation450.2.lvl-3.TCGA-EA-A1QT-01A-11D-A14Z-05.gdc_hg38.txt	CESC	TCGA-EA-A1QT-01A-11D-A14Z-05	Tumor
f05b258b-e709-4df2-b93d-5e032655b8f6	jhu-usc.edu_KIRP.HumanMethylation450.8.lvl-3.TCGA-B9-A5W8-01A-11D-A28O-05.gdc_hg38.txt	KIRP	TCGA-B9-A5W8-01A-11D-A28O-05	Tumor
c6544d9f-1f28-4128-9748-d93a5a8f6a5e	jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-50-6592-11A-01D-1756-05.gdc_hg38.txt	LUAD	TCGA-50-6592-11A-01D-1756-05	Normal
b0fb1421-3a97-4457-9a90-84132a7e01ab	jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-E2-A14U-01A-11D-A22B-05.gdc_hg38.txt	BRCA	TCGA-E2-A14U-01A-11D-A22B-05	Tumor
70b09398-aab2-493f-bd85-ec70e355eba1	jhu-usc.edu_BRCA.HumanMethylation450.27.lvl-3.TCGA-A2-A4S0-01A-21D-A268-05.gdc_hg38.txt	BRCA	TCGA-A2-A4S0-01A-21D-A268-05	Tumor
0f4bb520-3093-48e6-9346-2e3c5b25fdbb	jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-AO-A128-01A-11D-A10N-05.gdc_hg38.txt	BRCA	TCGA-AO-A128-01A-11D-A10N-05	Tumor
f858f622-d30a-4071-96f8-b214ca90e98e	jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-95-7562-01A-11D-2239-05.gdc_hg38.txt	LUAD	TCGA-95-7562-01A-11D-2239-05	Tumor
b8d73c59-6193-4ae5-b09a-6d18d02f8ba0	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-2F-A9KQ-01A-11D-A38H-05.gdc_hg38.txt	BLCA	TCGA-2F-A9KQ-01A-11D-A38H-05	Tumor
39a2a7b4-9e1d-44d9-ac8d-c70136fbad8e	jhu-usc.edu_BLCA.HumanMethylation450.16.lvl-3.TCGA-E7-A678-01A-11D-A30F-05.gdc_hg38.txt	BLCA	TCGA-E7-A678-01A-11D-A30F-05	Tumor
49df75a1-32b4-4196-8b5c-9b3a7fcb1ea1	jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-LL-A5YM-01A-11D-A28C-05.gdc_hg38.txt	BRCA	TCGA-LL-A5YM-01A-11D-A28C-05	Tumor
7bb84bf9-b155-4f79-a8d5-4e7a78e1e27b	jhu-usc.edu_CESC.HumanMethylation450.17.lvl-3.TCGA-VS-A8QC-01A-11D-A37Q-05.gdc_hg38.txt	CESC	TCGA-VS-A8QC-01A-11D-A37Q-05	Tumor
285e3cc6-a6aa-485c-88be-f0065985ec68	jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5876-11A-01D-1590-05.gdc_hg38.txt	KIRP	TCGA-BQ-5876-11A-01D-1590-05	Normal
e7a626e5-01da-42b2-8df8-71033ac27618	jhu-usc.edu_PAAD.HumanMethylation450.3.lvl-3.TCGA-IB-7891-01A-11D-2202-05.gdc_hg38.txt	PAAD	TCGA-IB-7891-01A-11D-2202-05	Tumor
1d04acef-0ce0-4a90-baf3-4ee37f3e8081	jhu-usc.edu_PCPG.HumanMethylation450.1.lvl-3.TCGA-WB-A81G-01A-11D-A35J-05.gdc_hg38.txt	PCPG	TCGA-WB-A81G-01A-11D-A35J-05	Tumor
04d23e99-ac09-461b-9f48-c2505c4d6c86	jhu-usc.edu_KIRP.HumanMethylation450.3.lvl-3.TCGA-DW-7836-01A-11D-2137-05.gdc_hg38.txt	KIRP	TCGA-DW-7836-01A-11D-2137-05	Tumor
5fb0809b-66c1-4244-a2c5-76d13b12f8aa	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0BM-11A-12D-A093-05.gdc_hg38.txt	BRCA	TCGA-BH-A0BM-11A-12D-A093-05	Normal
081b1a08-5f30-4b11-94fc-ef2f3bf56f3a	jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-FD-A5BS-01A-21D-A26N-05.gdc_hg38.txt	BLCA	TCGA-FD-A5BS-01A-21D-A26N-05	Tumor
310832ea-a598-4a8c-9ec6-e87ecf8751cb	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24O-01A-11D-A16A-05.gdc_hg38.txt	BRCA	TCGA-AR-A24O-01A-11D-A16A-05	Tumor
fb21e43b-c1a4-4f56-81d0-d71c450dda14	jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-AQ-A1H2-01A-11D-A13K-05.gdc_hg38.txt	BRCA	TCGA-AQ-A1H2-01A-11D-A13K-05	Tumor
9d5a2870-39b9-49d7-9ff1-1e1e49c33a3c	jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-5P-A9K6-01A-11D-A42K-05.gdc_hg38.txt	KIRP	TCGA-5P-A9K6-01A-11D-A42K-05	Tumor
859f58d8-4a9d-42c1-96df-5bd299e3a8b3	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0BZ-01A-31D-A12R-05.gdc_hg38.txt	BRCA	TCGA-BH-A0BZ-01A-31D-A12R-05	Tumor
b9f0ef3f-b3f9-429e-bbdb-5e22f4d7dac2	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-ZF-A9R9-01A-11D-A38H-05.gdc_hg38.txt	BLCA	TCGA-ZF-A9R9-01A-11D-A38H-05	Tumor
23e4e25c-2a8f-46c3-bdd6-216b2357ecbb	jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-FD-A43Y-01A-21D-A26N-05.gdc_hg38.txt	BLCA	TCGA-FD-A43Y-01A-21D-A26N-05	Tumor
197f8e00-a230-461f-9623-58219cfdddde	jhu-usc.edu_BLCA.HumanMethylation450.10.lvl-3.TCGA-DK-A3IK-01A-32D-A21B-05.gdc_hg38.txt	BLCA	TCGA-DK-A3IK-01A-32D-A21B-05	Tumor
19452e37-b6b5-49cf-9353-ae9258b6aa79	jhu-usc.edu_KIRP.HumanMethylation450.9.lvl-3.TCGA-G7-A4TM-01A-11D-A31Y-05.gdc_hg38.txt	KIRP	TCGA-G7-A4TM-01A-11D-A31Y-05	Tumor
93feef74-7850-4518-b69c-ac5eee621c4b	jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-97-8552-01A-11D-2398-05.gdc_hg38.txt	LUAD	TCGA-97-8552-01A-11D-2398-05	Tumor
84b4f647-bb26-4824-b5ec-5d1c6df2f732	jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-55-A4DG-01A-11D-A24I-05.gdc_hg38.txt	LUAD	TCGA-55-A4DG-01A-11D-A24I-05	Tumor
f05a4c38-2ab2-4d16-a66b-d8d804efe7f4	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24H-01A-11D-A16A-05.gdc_hg38.txt	BRCA	TCGA-AR-A24H-01A-11D-A16A-05	Tumor
0128f827-06f6-44a2-a819-c93929b5b6d2	jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7045-11A-01D-1963-05.gdc_hg38.txt	KIRP	TCGA-BQ-7045-11A-01D-1963-05	Normal
8d7862f3-4820-4980-a32b-1840c92de068	jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7058-01A-11D-1963-05.gdc_hg38.txt	KIRP	TCGA-BQ-7058-01A-11D-1963-05	Tumor
433ddfe0-6aee-4282-8c52-52c81ce46c31	jhu-usc.edu_LUAD.HumanMethylation450.18.lvl-3.TCGA-NJ-A7XG-01A-12D-A398-05.gdc_hg38.txt	LUAD	TCGA-NJ-A7XG-01A-12D-A398-05	Tumor
893720c5-f8a2-4175-b88d-e31afa010092	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0AZ-01A-21D-A12R-05.gdc_hg38.txt	BRCA	TCGA-BH-A0AZ-01A-21D-A12R-05	Tumor
1c7688f9-e9a3-4b9a-bc80-5db0fe5cd2e2	jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-IA-A83V-01A-11D-A356-05.gdc_hg38.txt	KIRP	TCGA-IA-A83V-01A-11D-A356-05	Tumor
c831314f-534a-4eed-9fe9-0882c5f5cf7f	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-IB-7647-01A-11D-2157-05.gdc_hg38.txt	PAAD	TCGA-IB-7647-01A-11D-2157-05	Tumor
325a26fe-d454-495d-a2ef-4ea2fa7f6570	jhu-usc.edu_PAAD.HumanMethylation450.3.lvl-3.TCGA-HZ-8001-01A-11D-2202-05.gdc_hg38.txt	PAAD	TCGA-HZ-8001-01A-11D-2202-05	Tumor
281dd71b-19e1-4cb0-951a-46f649b0c220	jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-E9-A22H-01A-11D-A161-05.gdc_hg38.txt	BRCA	TCGA-E9-A22H-01A-11D-A161-05	Tumor
ae008591-f9f7-4cf4-b0de-fed19d98e541	jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-B6-A0X4-01A-11D-A10A-05.gdc_hg38.txt	BRCA	TCGA-B6-A0X4-01A-11D-A10A-05	Tumor
8d34c5e0-ebbe-4e9e-86f0-9aa19d21e51e	jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-3.TCGA-AC-A5XS-01A-11D-A29O-05.gdc_hg38.txt	BRCA	TCGA-AC-A5XS-01A-11D-A29O-05	Tumor
578027ce-413f-4c92-8574-65e8ced9390e	jhu-usc.edu_CESC.HumanMethylation450.17.lvl-3.TCGA-2W-A8YY-01A-11D-A37Q-05.gdc_hg38.txt	CESC	TCGA-2W-A8YY-01A-11D-A37Q-05	Tumor
4dea3e1b-c054-41a3-8fe5-d1a7f9e7758a	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0BT-01A-11D-A12R-05.gdc_hg38.txt	BRCA	TCGA-BH-A0BT-01A-11D-A12R-05	Tumor
abb6af00-6ce9-4b92-9f65-931288a706ad	jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-95-8039-01A-11D-2239-05.gdc_hg38.txt	LUAD	TCGA-95-8039-01A-11D-2239-05	Tumor
73d51444-ce9e-4bc1-9c7b-b65b17af44cf	jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-AR-A5QP-01A-11D-A28C-05.gdc_hg38.txt	BRCA	TCGA-AR-A5QP-01A-11D-A28C-05	Tumor
b1653165-e507-4129-a526-e8a6ca8d2b73	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-FD-A3SP-01A-31D-A231-05.gdc_hg38.txt	BLCA	TCGA-FD-A3SP-01A-31D-A231-05	Tumor
63b58a5f-2a55-4409-8e90-8791e7e1d98c	jhu-usc.edu_PCPG.HumanMethylation450.1.lvl-3.TCGA-RW-A68A-01A-11D-A35E-05.gdc_hg38.txt	PCPG	TCGA-RW-A68A-01A-11D-A35E-05	Tumor
1db6c912-8135-4276-8274-fc60fa75c1c1	jhu-usc.edu_CESC.HumanMethylation450.18.lvl-3.TCGA-MA-AA42-01A-12D-A388-05.gdc_hg38.txt	CESC	TCGA-MA-AA42-01A-12D-A388-05	Tumor
620d4592-bfd0-4f05-9464-a8694f27b8cb	jhu-usc.edu_KIRP.HumanMethylation450.5.lvl-3.TCGA-A4-8516-01A-11D-2399-05.gdc_hg38.txt	KIRP	TCGA-A4-8516-01A-11D-2399-05	Tumor
6f28a46e-6e05-4cea-9d7d-07ca7ed61706	jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-93-A4JO-01A-21D-A24U-05.gdc_hg38.txt	LUAD	TCGA-93-A4JO-01A-21D-A24U-05	Tumor
73322b08-87ff-4eb3-86cf-406697f3eecb	jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2FM-11B-32D-A19Z-05.gdc_hg38.txt	BRCA	TCGA-AC-A2FM-11B-32D-A19Z-05	Normal
1b7a53d9-a7c4-4fea-92ae-19b6ed9ae1bb	jhu-usc.edu_KIRP.HumanMethylation450.10.lvl-3.TCGA-SX-A71U-01A-12D-A341-05.gdc_hg38.txt	KIRP	TCGA-SX-A71U-01A-12D-A341-05	Tumor
5c967163-9c08-4eec-aa0a-7cf134a8949c	jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5890-11A-01D-1590-05.gdc_hg38.txt	KIRP	TCGA-BQ-5890-11A-01D-1590-05	Normal
